"serial","f","h","g","BF","father_serial","h0","H_min","last_H_min_update","f_max","node_max"
"1938","3.0","3.0","12","10","1213","4.0","2.0","322","4.0","2054"
"1939","3.0","3.0","12","10","1215","4.0","2.0","323","4.0","2054"
"1940","3.0","3.0","12","10","1215","4.0","2.0","324","4.0","2054"
"1941","3.0","3.0","12","10","1216","4.0","2.0","325","4.0","2054"
"1942","3.0","3.0","12","10","1216","4.0","2.0","326","4.0","2054"
"1943","3.0","3.0","12","10","1217","4.0","2.0","327","4.0","2054"
"1944","3.0","3.0","12","10","1217","4.0","2.0","328","4.0","2054"
"1945","3.0","3.0","12","10","1219","4.0","2.0","329","4.0","2054"
"1946","3.0","3.0","12","10","1220","4.0","2.0","330","4.0","2054"
"1947","3.0","3.0","12","10","1221","4.0","2.0","331","4.0","2054"
"1948","3.0","3.0","12","10","1222","4.0","2.0","332","4.0","2054"
"1949","3.0","3.0","12","10","1223","4.0","2.0","333","4.0","2054"
"1950","3.0","3.0","12","10","1223","4.0","2.0","334","4.0","2054"
"1951","3.0","3.0","12","10","1224","4.0","2.0","335","4.0","2054"
"1952","3.0","3.0","12","10","1224","4.0","2.0","336","4.0","2054"
"1953","3.0","3.0","12","10","1224","4.0","2.0","337","4.0","2054"
"1954","3.0","3.0","12","10","1226","4.0","2.0","338","4.0","2054"
"1955","3.0","3.0","12","10","1227","4.0","2.0","339","4.0","2054"
"1956","3.0","3.0","12","10","1227","4.0","2.0","340","4.0","2054"
"1957","3.0","3.0","12","10","1227","4.0","2.0","341","4.0","2054"
"1958","3.0","3.0","12","10","1228","4.0","2.0","342","4.0","2054"
"1959","3.0","3.0","12","10","1230","4.0","2.0","343","4.0","2054"
"1960","3.0","3.0","12","10","1231","4.0","2.0","344","4.0","2054"
"1961","3.0","3.0","12","10","1232","4.0","2.0","345","4.0","2054"
"1962","3.0","3.0","12","10","1232","4.0","2.0","346","4.0","2054"
"1963","3.0","3.0","12","10","1232","4.0","2.0","347","4.0","2054"
"1964","3.0","3.0","12","10","1235","4.0","2.0","348","4.0","2054"
"1965","3.0","3.0","12","10","1237","4.0","2.0","349","4.0","2054"
"1966","3.0","3.0","12","10","1239","4.0","2.0","350","4.0","2054"
"1967","3.0","3.0","12","10","1239","4.0","2.0","351","4.0","2054"
"1968","3.0","3.0","12","10","1240","4.0","2.0","352","4.0","2054"
"1969","3.0","3.0","12","10","1240","4.0","2.0","353","4.0","2054"
"1970","3.0","3.0","12","10","1241","4.0","2.0","354","4.0","2054"
"1971","3.0","3.0","12","10","1241","4.0","2.0","355","4.0","2054"
"1972","3.0","3.0","12","10","1243","4.0","2.0","356","4.0","2054"
"1973","3.0","3.0","12","10","1243","4.0","2.0","357","4.0","2054"
"1974","3.0","3.0","12","10","1244","4.0","2.0","358","4.0","2054"
"1975","3.0","3.0","12","10","1246","4.0","2.0","359","4.0","2054"
"1976","3.0","3.0","12","10","1246","4.0","2.0","360","4.0","2054"
"1977","3.0","3.0","12","10","1248","4.0","2.0","361","4.0","2054"
"1978","3.0","3.0","12","10","1248","4.0","2.0","362","4.0","2054"
"1979","3.0","3.0","12","10","1249","4.0","2.0","363","4.0","2054"
"1980","3.0","3.0","12","10","1249","4.0","2.0","364","4.0","2054"
"1981","3.0","3.0","12","10","1249","4.0","2.0","365","4.0","2054"
"1982","3.0","3.0","12","10","1249","4.0","2.0","366","4.0","2054"
"1983","3.0","3.0","12","10","1250","4.0","2.0","367","4.0","2054"
"1984","3.0","3.0","12","10","1251","4.0","2.0","368","4.0","2054"
"1985","3.0","3.0","12","10","1252","4.0","2.0","369","4.0","2054"
"1986","3.0","3.0","12","10","1253","4.0","2.0","370","4.0","2054"
"1987","3.0","3.0","12","10","1255","4.0","2.0","371","4.0","2054"
"1988","3.0","3.0","12","10","1256","4.0","2.0","372","4.0","2054"
"1989","3.0","3.0","12","10","1256","4.0","2.0","373","4.0","2054"
"1990","3.0","3.0","12","10","1257","4.0","2.0","374","4.0","2054"
"1991","3.0","3.0","12","10","1258","4.0","2.0","375","4.0","2054"
"1992","3.0","3.0","12","10","1258","4.0","2.0","376","4.0","2054"
"1993","3.0","3.0","12","10","1258","4.0","2.0","377","4.0","2054"
"1994","3.0","3.0","12","10","1259","4.0","2.0","378","4.0","2054"
"1995","3.0","3.0","12","10","1259","4.0","2.0","379","4.0","2054"
"1996","3.0","3.0","12","10","1259","4.0","2.0","380","4.0","2054"
"1997","3.0","3.0","12","10","1259","4.0","2.0","381","4.0","2054"
"1998","3.0","3.0","12","10","1260","4.0","2.0","382","4.0","2054"
"1999","3.0","3.0","12","10","1260","4.0","2.0","383","4.0","2054"
"2000","3.0","3.0","12","10","1260","4.0","2.0","384","4.0","2054"
"2001","3.0","3.0","12","10","1261","4.0","2.0","385","4.0","2054"
"2002","3.0","3.0","12","10","1262","4.0","2.0","386","4.0","2054"
"2003","3.0","3.0","12","10","1263","4.0","2.0","387","4.0","2054"
"2004","3.0","3.0","12","10","1264","4.0","2.0","388","4.0","2054"
"2005","3.0","3.0","12","10","1265","4.0","2.0","389","4.0","2054"
"2006","3.0","3.0","12","10","1265","4.0","2.0","390","4.0","2054"
"2007","3.0","3.0","12","10","1267","4.0","2.0","391","4.0","2054"
"2008","3.0","3.0","12","10","1269","4.0","2.0","392","4.0","2054"
"2009","3.0","3.0","12","10","1269","4.0","2.0","393","4.0","2054"
"2010","3.0","3.0","12","10","1270","4.0","2.0","394","4.0","2054"
"2011","3.0","3.0","12","10","1270","4.0","2.0","395","4.0","2054"
"2012","3.0","3.0","12","10","1270","4.0","2.0","396","4.0","2054"
"2013","3.0","3.0","12","10","1271","4.0","2.0","397","4.0","2054"
"2014","3.0","3.0","12","10","1271","4.0","2.0","398","4.0","2054"
"2015","3.0","3.0","12","10","1271","4.0","2.0","399","4.0","2054"
"2016","3.0","3.0","12","10","1271","4.0","2.0","400","4.0","2054"
"2017","3.0","3.0","12","10","1272","4.0","2.0","401","4.0","2054"
"2018","3.0","3.0","12","10","1272","4.0","2.0","402","4.0","2054"
"2019","3.0","3.0","12","10","1272","4.0","2.0","403","4.0","2054"
"2020","3.0","3.0","12","10","1272","4.0","2.0","404","4.0","2054"
"2021","3.0","3.0","12","10","1273","4.0","2.0","405","4.0","2054"
"2022","3.0","3.0","12","10","1274","4.0","2.0","406","4.0","2054"
"2023","3.0","3.0","12","10","1275","4.0","2.0","407","4.0","2054"
"2024","3.0","3.0","12","10","1275","4.0","2.0","408","4.0","2054"
"2025","3.0","3.0","12","10","1276","4.0","2.0","409","4.0","2054"
"2026","3.0","3.0","12","10","1277","4.0","2.0","410","4.0","2054"
"2027","3.0","3.0","12","10","1277","4.0","2.0","411","4.0","2054"
"2028","3.0","3.0","12","10","1277","4.0","2.0","412","4.0","2054"
"2029","3.0","3.0","12","10","1277","4.0","2.0","413","4.0","2054"
"2030","3.0","3.0","12","10","1277","4.0","2.0","414","4.0","2054"
"2031","3.0","3.0","12","10","1278","4.0","2.0","415","4.0","2054"
"2032","3.0","3.0","12","10","1279","4.0","2.0","416","4.0","2054"
"2033","3.0","3.0","12","10","1279","4.0","2.0","417","4.0","2054"
"2034","3.0","3.0","12","10","1280","4.0","2.0","418","4.0","2054"
"2035","3.0","3.0","12","10","1280","4.0","2.0","419","4.0","2054"
"2036","3.0","3.0","12","10","1281","4.0","2.0","420","4.0","2054"
"2037","3.0","3.0","12","10","1281","4.0","2.0","421","4.0","2054"
"2038","3.0","3.0","12","10","1282","4.0","2.0","422","4.0","2054"
"2039","3.0","3.0","12","10","1282","4.0","2.0","423","4.0","2054"
"2040","3.0","3.0","12","10","1283","4.0","2.0","424","4.0","2054"
"2041","3.0","3.0","12","10","1284","4.0","2.0","425","4.0","2054"
"2042","3.0","3.0","12","10","1284","4.0","2.0","426","4.0","2054"
"2043","3.0","3.0","12","10","1284","4.0","2.0","427","4.0","2054"
"2044","3.0","3.0","12","10","1284","4.0","2.0","428","4.0","2054"
"2045","3.0","3.0","12","10","1289","4.0","2.0","429","4.0","2054"
"2046","3.0","3.0","12","10","1289","4.0","2.0","430","4.0","2054"
"2047","3.0","3.0","12","10","1289","4.0","2.0","431","4.0","2054"
"2048","2.0","2.0","13","10","2047","4.0","2.0","432","4.0","2054"
"2049","2.0","2.0","14","10","2048","4.0","2.0","433","4.0","2054"
"2050","2.0","2.0","15","10","2049","4.0","2.0","434","4.0","2054"
"2051","2.0","2.0","15","10","2049","4.0","2.0","435","4.0","2054"
"2052","2.0","2.0","16","10","2051","4.0","2.0","436","4.0","2054"
"2053","1.0","1.0","17","10","2052","4.0","1.0","0","4.0","2054"
"2054","0.0","0.0","18","10","2053","4.0","0.0","0","4.0","2054"
